,lon,lat,k2,k3,k4,k5,k6,centroid
5318,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
5319,-122.433843066,37.7889062434,[0],[1],[0],[3],[2],0.0
5320,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5321,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5322,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
5323,-122.418513906,37.75872019,[1],[0],[1],[1],[1],0.0
5324,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5325,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5326,-122.421572274,37.7866181601,[0],[1],[0],[3],[2],0.0
5327,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
5328,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5329,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5330,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
5331,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
5332,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5333,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
5334,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5335,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5336,-122.433533087,37.7831315651,[0],[1],[0],[3],[2],0.0
5337,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5338,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5339,-122.418580509,37.7881906055,[0],[1],[0],[3],[2],0.0
5340,-122.419274801,37.7835680535,[0],[1],[0],[3],[2],0.0
5341,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
5342,-122.410672559,37.7583293317,[1],[0],[1],[1],[1],0.0
5343,-122.415932937,37.761222333,[1],[0],[1],[1],[1],0.0
5344,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5345,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5346,-122.415770264,37.7580118295,[1],[0],[1],[1],[1],0.0
5347,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5348,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
5349,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5350,-122.419866694,37.79062691,[0],[1],[0],[3],[2],0.0
5351,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5352,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5353,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5354,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5355,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5356,-122.415632296,37.7580201625,[1],[0],[1],[1],[1],0.0
5357,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5358,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5359,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5360,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
5361,-122.435002864,37.7608878061,[1],[0],[1],[1],[1],0.0
5362,-122.41854994,37.7642837095,[1],[0],[1],[1],[1],0.0
5363,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5364,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5365,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5366,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5367,-122.417730377,37.7619893172,[1],[0],[1],[1],[1],0.0
5368,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
5369,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
5370,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5371,-122.413684555,37.7777984629,[0],[1],[0],[3],[2],0.0
5372,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
5373,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5374,-122.418361693,37.7571229385,[1],[0],[1],[1],[1],0.0
5375,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5376,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
5377,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5378,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
5379,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5380,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5381,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
5382,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5383,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5384,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5385,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5386,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5387,-122.410612163,37.7669031555,[1],[0],[1],[1],[1],0.0
5388,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
5389,-122.422330464,37.7903690689,[0],[1],[0],[3],[2],0.0
5390,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5391,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5392,-122.417209639,37.7900459017,[0],[1],[0],[3],[2],0.0
5393,-122.41739283,37.7909741244,[0],[1],[0],[3],[2],0.0
5394,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5395,-122.405466576,37.7646048757,[1],[0],[1],[1],[1],0.0
5396,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5397,-122.42485452,37.7373552178,[1],[0],[1],[1],[5],0.0
5398,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5399,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5400,-122.476691498,37.7738311004,[1],[2],[3],[2],[3],0.0
5401,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5402,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5403,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
5404,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5405,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5406,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5407,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
5408,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5409,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5410,-122.420211965,37.7882225424,[0],[1],[0],[3],[2],0.0
5411,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
5412,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
5413,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5414,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5415,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5416,-122.420775721,37.7867754821,[0],[1],[0],[3],[2],0.0
5417,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5418,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5419,-122.421056878,37.7923840814,[0],[1],[0],[3],[2],0.0
5420,-120.5,90.0,[0],[1],[0],[3],[2],0.0
5421,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5422,-122.419159191,37.7833430636,[0],[1],[0],[3],[2],0.0
5423,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5424,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5425,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5426,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5427,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5428,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5429,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
5430,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
5431,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5432,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
5433,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
5434,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5435,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5436,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5437,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
5438,-122.412718545,37.7886466256,[0],[1],[0],[3],[2],0.0
5439,-122.410416664,37.7727234014,[1],[0],[1],[1],[1],0.0
5440,-122.419225511,37.7917052018,[0],[1],[0],[3],[2],0.0
5441,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5442,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
5443,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5444,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5445,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5446,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5447,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5448,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
5449,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5450,-122.417955822,37.7578801214,[1],[0],[1],[1],[1],0.0
5451,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5452,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
5453,-122.426879916,37.7516832454,[1],[0],[1],[1],[1],0.0
5454,-122.417209639,37.7900459017,[0],[1],[0],[3],[2],0.0
5455,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
5456,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5457,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
5458,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5459,-122.428687264,37.8008967366,[0],[1],[0],[3],[2],0.0
5460,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5461,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
5462,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5463,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5464,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5465,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5466,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5467,-122.41739283,37.7909741243,[0],[1],[0],[3],[2],0.0
5468,-122.420691681,37.790577071,[0],[1],[0],[3],[2],0.0
5469,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5470,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5471,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
5472,-122.418701003,37.7651098786,[1],[0],[1],[1],[1],0.0
5473,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5474,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
5475,-122.412422725,37.7648250318,[1],[0],[1],[1],[1],0.0
5476,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
5477,-122.414371006,37.7637969013,[1],[0],[1],[1],[1],0.0
5478,-122.421196558,37.7891192832,[0],[1],[0],[3],[2],0.0
5479,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
5480,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5481,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5482,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
5483,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5484,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
5485,-122.422330464,37.7903690689,[0],[1],[0],[3],[2],0.0
5486,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5487,-122.476469915,37.757028728,[1],[2],[3],[2],[3],0.0
5488,-122.417812559,37.7571005796,[1],[0],[1],[1],[1],0.0
5489,-122.41508906,37.7573197989,[1],[0],[1],[1],[1],0.0
5490,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5491,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5492,-122.415308389,37.7653161356,[1],[0],[1],[1],[1],0.0
5493,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5494,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
5495,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5496,-122.421762502,37.7875490095,[0],[1],[0],[3],[2],0.0
5497,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5498,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5499,-122.411090795,37.7617009782,[1],[0],[1],[1],[1],0.0
5500,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
5501,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5502,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
5503,-122.419308329,37.7554560835,[1],[0],[1],[1],[1],0.0
5504,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5505,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5506,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5507,-122.417085357,37.785215359,[0],[1],[0],[3],[2],0.0
5508,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5509,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5510,-122.416331137,37.7588520014,[1],[0],[1],[1],[1],0.0
5511,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5512,-122.416863556,37.7579459515,[1],[0],[1],[1],[1],0.0
5513,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5514,-122.416623217,37.7619459991,[1],[0],[1],[1],[1],0.0
5515,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5516,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5517,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5518,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5519,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5520,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5521,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5522,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5523,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
5524,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5525,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5526,-122.412427346,37.7616751088,[1],[0],[1],[1],[1],0.0
5527,-122.416990817,37.7872009163,[0],[1],[0],[3],[2],0.0
5528,-122.415308389,37.7653161356,[1],[0],[1],[1],[1],0.0
5529,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5530,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5531,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5532,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5533,-122.419295456,37.787805224,[0],[1],[0],[3],[2],0.0
5534,-122.401843489,37.7674322754,[1],[0],[1],[1],[1],0.0
5535,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5536,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
5537,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5538,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5539,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5540,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5541,-122.407815468,37.7683548733,[1],[0],[1],[1],[1],0.0
5542,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5543,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5544,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5545,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5546,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
5547,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5548,-122.425221058,37.8055600294,[0],[1],[0],[3],[2],0.0
5549,-122.418108926,37.7594801326,[1],[0],[1],[1],[1],0.0
5550,-122.415783593,37.759620426,[1],[0],[1],[1],[1],0.0
5551,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5552,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5553,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5554,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
5555,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5556,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5557,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5558,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5559,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
5560,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5561,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5562,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
5563,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5564,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5565,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5566,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
5567,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5568,-122.434317914,37.7953827338,[0],[1],[0],[3],[2],0.0
5569,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5570,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
5571,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5572,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5573,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5574,-122.4142355,37.7388517685,[1],[0],[1],[1],[5],0.0
5575,-122.414683321,37.7580774437,[1],[0],[1],[1],[1],0.0
5576,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
5577,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5578,-122.417964484,37.7586968167,[1],[0],[1],[1],[1],0.0
5579,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5580,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
5581,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5582,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5583,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5584,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5585,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
5586,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5587,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
5588,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5589,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
5590,-122.364937494,37.8102044406,[0],[1],[0],[0],[0],0.0
5591,-122.417423841,37.7587860207,[1],[0],[1],[1],[1],0.0
5592,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5593,-122.407633521,37.7841893501,[0],[1],[0],[0],[0],0.0
5594,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5595,-122.39506285,37.7665443562,[1],[0],[1],[0],[0],0.0
5596,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5597,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5598,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
5599,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
5600,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5601,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5602,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5603,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5604,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5605,-122.413797083,37.7602740352,[1],[0],[1],[1],[1],0.0
5606,-122.416829148,37.7881786971,[0],[1],[0],[3],[2],0.0
5607,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5608,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5609,-122.416878691,37.7595544125,[1],[0],[1],[1],[1],0.0
5610,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
5611,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
5612,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5613,-122.420025956,37.7830500141,[0],[1],[0],[3],[2],0.0
5614,-122.41704922,37.7491057125,[1],[0],[1],[1],[1],0.0
5615,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
5616,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5617,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
5618,-122.417209639,37.7900459017,[0],[1],[0],[3],[2],0.0
5619,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5620,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5621,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5622,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
5623,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5624,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
5625,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
5626,-122.415770264,37.7580118295,[1],[0],[1],[1],[1],0.0
5627,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5628,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5629,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5630,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
5631,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5632,-122.401365903,37.7520188141,[1],[0],[1],[1],[1],0.0
5633,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5634,-122.420497289,37.7896188192,[0],[1],[0],[3],[2],0.0
5635,-122.418219834,37.7908244664,[0],[1],[0],[3],[2],0.0
5636,-122.420402464,37.7891643768,[0],[1],[0],[3],[2],0.0
5637,-122.421949488,37.7884881521,[0],[1],[0],[3],[2],0.0
5638,-122.419366295,37.7840280452,[0],[1],[0],[3],[2],0.0
5639,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
5640,-122.463079076,37.7254765726,[1],[2],[2],[4],[4],0.0
5641,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
5642,-122.418701003,37.7651098786,[1],[0],[1],[1],[1],0.0
5643,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5644,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5645,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
5646,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5647,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
5648,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5649,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5650,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5651,-122.409523741,37.7857602955,[0],[1],[0],[0],[0],0.0
5652,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5653,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5654,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5655,-122.403394235,37.7538078714,[1],[0],[1],[1],[1],0.0
5656,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5657,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5658,-122.403532224,37.7537998587,[1],[0],[1],[1],[1],0.0
5659,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5660,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5661,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5662,-122.410768766,37.783214519,[0],[1],[0],[0],[0],0.0
5663,-122.416220196,37.762815158,[1],[0],[1],[1],[1],0.0
5664,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
5665,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
5666,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5667,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
5668,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5669,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
5670,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5671,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
5672,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
5673,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
5674,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5675,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5676,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
5677,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
5678,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
5679,-122.412051228,37.7616441977,[1],[0],[1],[1],[1],0.0
5680,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
5681,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
5682,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
5683,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
5684,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
5685,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
5686,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5687,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5688,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
5689,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
5690,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
5691,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
5692,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
5693,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5694,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
5695,-122.430332787,37.8006878988,[0],[1],[0],[3],[2],0.0
5696,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5697,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
5698,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
5699,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
5700,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5701,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5702,-122.473430748,37.7807259518,[0],[2],[3],[2],[3],0.0
5703,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
5704,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
5705,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
5706,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
